created_at,text,username,screen_name,verified,followers_count,TOXICITY,INSULT,PROFANITY,THREAT,SEXUALLY_EXPLICIT
Thu Dec 02 15:39:22 +0000 2021,@aespa_official I LOVE YALL https://t.co/TrRKhNIkoa,َ,karinagenre,False,304,0.0949434,0.06796028,0.10734821,0.2223882,0.15963961
Thu Dec 02 15:39:22 +0000 2021,"If you get offended when I treat you the same way you treat me, then do check yourself.PAPA KKUNDRRA RAAJ",KKundrra,KKundrra05,False,1,0.21903008,0.17577396,0.09761529,0.1772415,0.056791972
Thu Dec 02 15:39:22 +0000 2021,"@mk_lobb I subbed in my son's class one day, and he says ""oh no, my teacher is sleeping with my pastor!"" My wife is the pastor of our church... ",Bramble,Bramble105,False,32,0.16894953,0.10142038,0.1146165,0.08713546,0.19742021
Thu Dec 02 15:39:22 +0000 2021,"319 daily colour sketch, the new idea of Xia QiuQiu, not the final, but I love this. I will spend more time on this direction. https://t.co/FdmNO6uFpo",アニマ=アニムス,kujiran6,False,159,0.07923061,0.06850232,0.08542984,0.08192403,0.1097039
Thu Dec 02 15:39:22 +0000 2021,I'm always hyped when the pussy is way fatter in person,Certified Antiguan Man🇦🇬,Likkle268,False,124,0.9080706,0.70199466,0.93863285,0.4873383,0.97149086
Thu Dec 02 15:39:22 +0000 2021,@jinnieslamp @BTS_twt  I'm Seokjinnie #1YearWithAbyssALWAYS BY YOUR SIDE JIN https://t.co/oLfdqDikap,بنت السلطان 🎂❤️Jin's BirthDay/ Yours 🔥 ❤️✌️,ZozaSoltan,False,110,0.12690079,0.11919956,0.11303336,0.16649067,0.09751642
Thu Dec 02 15:39:22 +0000 2021,* TREND BOOSTER *100 Retweets and Comment A to Z in alphabetical order with tagline. Retweet all the replies in comment section.PRATIK STANDS STRONG,jhoomar fan,riteshverma1990,False,57,0.09554472,0.07108493,0.0666987,0.08230353,0.048523176
Thu Dec 02 15:39:22 +0000 2021,"@Aleaweea @wisemath ""2 things I never seen is a turtle with speed &amp; a bitch I need"" https://t.co/d31Vh5AkPb",Jasmine 🌺,seoulnflo_,False,33,0.69542736,0.71360165,0.8052676,0.18298912,0.28488722
Thu Dec 02 15:39:22 +0000 2021,"it's always: ""we are going to hand pick a new cohort of entrepreneurs and give them money to transform the city""it's never: ""current visionaries who have transformed the city with little-to-no resources need this money so they can stay in OKC amd keep doing the work""",⋒ нannaн royce ⋒,fancyroyce,False,2142,0.050526097,0.03553315,0.012042276,0.024818351,0.019908521
Thu Dec 02 15:39:22 +0000 2021,@MCEKpop ATEEZ A GUATEMALA https://t.co/zgKza0JcFW,La.Fixy🐢♡'s Seonghwa,hwahwiemyboy,False,73,0.10769218,0.080157645,0.0862633,0.20289199,0.080624305
Thu Dec 02 15:39:22 +0000 2021,"First-ever national database of unorganized workers, #EShram Portal reaches the milestone of Over 10 crore registrations in just 98 days! The E-Shram portal is an endeavor of the @narendramodi govt to help link workers with Government's Social Security schemes. https://t.co/oSHsvIow7G",Tejaswi Yadav,Tejaswi356,False,191,0.055806182,0.046735108,0.04369509,0.051941596,0.035513863
Thu Dec 02 15:39:22 +0000 2021,There will come a day when I'll dance on your graveUnable to dance I will crawl#DeadHeadLife https://t.co/G7YzWTUoWY,Jimijams,Jimi_Jammin,False,3964,0.65543425,0.44000503,0.34168604,0.91432226,0.4107692
Thu Dec 02 15:39:22 +0000 2021,"A police officer shot a man in a wheelchair, holding a knife and traveling away from him,  9 times in the back.Speed of wheelchair:~2MPHTell me how you reform this.",Ricky Barksdale,RickyBarksdale,False,1292,0.18066996,0.113078155,0.029915843,0.63941836,0.019578842
Thu Dec 02 15:39:22 +0000 2021,"The Countess of Wessex today joined the Lighthouse volunteers to serve some festive snacks &amp; to prepare Christmas care packages for children.https://t.co/sWDUOZ8EKd host a range of creative projects to support, encourage &amp; empower marginalised and vulnerable members of society. https://t.co/cANLDK0DD8",Laura Ashley,LauraAs08443328,False,169,0.2085351,0.13323995,0.11244701,0.15613396,0.31563386
Thu Dec 02 15:39:22 +0000 2021,@TheGreyTech @WhatCouIdWrong I remember seeing these like 10 years ago,Pill*Bin*Laden*480,stewievuitton66,False,633,0.14228392,0.12994558,0.08992573,0.15950984,0.06345299
Thu Dec 02 15:39:22 +0000 2021,@Sego_Mnisi Duh  don't you think i know that,†™Fezile,Bobbie_Tick,False,2280,0.14044723,0.12737513,0.09980044,0.12648161,0.05321282
Thu Dec 02 15:39:22 +0000 2021,"'We can put Belfast at the cutting edge of community led, sustainable and inclusive housing development to build strong local economies for the future' A podcast full of hope!Join @RoryHearne @marissappr1 @theTCPA @agusmartire @Deasun_OD 8Dec@7pm: https://t.co/asKnLPboJE",TortoiseShack,TortoiseShack,False,4371,0.08775844,0.08452116,0.070687994,0.10624798,0.065928735
Thu Dec 02 15:39:22 +0000 2021,The amount of amazing humans I have met and connected with through the #WeirdAl fandom is AMAZING. I wish it were feasible and reasonable to get all of you together in a banquet hall for a fancy (and very weird) party.,The Manic Pixie Weirdo Podcast,MPWeirdoPodcast,False,2760,0.08044414,0.056871135,0.049492884,0.14448206,0.060765076
Thu Dec 02 15:39:22 +0000 2021,"Attention to all players, coaches, staff, fans, volunteers, GM's , parents, family members, league and club officials ; this is egregiously unacceptable !From grassroots to the @NHL. ENOUGH already. It's past time for punitive sanctions !! #HockeyTwitter",Alec Cranston,AlecCranston,False,660,0.052847337,0.031440716,0.021147255,0.037113674,0.017549502
Thu Dec 02 15:39:22 +0000 2021,"@TheRealNooshu Akira! Sorry Matt. I know I can be close to the bone sometimes. It's Tetsuo and if you know the movie, then hopefully you'll start to manifest god-like psychic powers.",💥Kelv💥,chao_xian,False,559,0.08360612,0.057807475,0.040414706,0.13390043,0.065068655
Thu Dec 02 15:39:22 +0000 2021,"@kpetrovic340_  Happy birthday my dear Kristina Blow out your candlesand make a wish  I hope with all my heart  it is fulfilled and your day is full of satisfaction &amp; joys Kisses with affection  Big hugs with love,my dearest friend  Wishing all the best https://t.co/uS7dXzx60s",Brandon ταλι ♐,BrandonTriminio,False,33180,0.12609358,0.055824883,0.15744603,0.25845146,0.34662074
Thu Dec 02 15:39:22 +0000 2021,OMG !! This masturbator toy is the best. Busted my nut?!!Holy fckkkk I recommend all Bullshit aside !!!!! Damn Auto masturbation  feels really good The best qualitys. For buy click https://t.co/2YqYJ1AgYO https://t.co/JDV2XJs3Bp,DIEGO GARCIA 😈(183k)🔥,diegogarciax00,False,102787,0.9480856,0.75509435,0.94350576,0.26776597,0.97149086
Thu Dec 02 15:39:22 +0000 2021,Y'all help send me to the #ProBowlVote  @man_dammn every retweet equals one vote.  And if I go we'll find out who ripped my own red shirt. https://t.co/xSzsmLNpEW,Lostways27,Lostways27,False,1444,0.23959027,0.2233604,0.30883077,0.2554078,0.16014683
Thu Dec 02 15:39:22 +0000 2021,We find out in 18 days what we're having  I won't be announcing till after Christmas tho,*•.¸♡ 𝕕𝕖𝕔𝕝𝕒𝕟’𝕤 𝕞𝕒𝕞𝕒 ♡¸.•*,kaileyh_f,False,160,0.088054135,0.033408135,0.09186716,0.22163126,0.07006393
Thu Dec 02 15:39:22 +0000 2021, @BLACKPINK en la lista de fin de ano de BILLBOARD 2021:#2 - Billboard World Album Artists#36 - Billboard Global Excl. U.S. Artists#1 biggest female group album on 2021 Billboard 200 Year End Chart (THE ALBUM) https://t.co/UV3SkszzIj,Corumie ❤️‍🔥,fevbiasjisoo,False,799,0.116912864,0.07063243,0.078095235,0.22331014,0.117171764
Thu Dec 02 15:39:22 +0000 2021,This apparently is too blunt for some of you. I know the power of doing things beyond what only helps me. I'm tired of people who only give excuses to why filling out a ballot us too hard.,THEE Bob Dobbs,BobDobb14202199,False,376,0.20823163,0.17636226,0.08904103,0.25748038,0.107379586
Thu Dec 02 15:39:22 +0000 2021,"Some...UN proponentCNN founder Club of RomeDonated $billion to Ghislaine Maxwell's TerraMar partner - Amir Dossal More kids than average familiesBison rancher""The good club""Obsessed w/overpopulationGood video, btw",Jesse “Epstein&Ghislaine families=WEF&4IR” Matchey,JesseMatchey,False,12751,0.0524015,0.028446943,0.019608624,0.07266337,0.018477019
Thu Dec 02 15:39:22 +0000 2021,"I posted about Micro Land before, it's a good project, and now they released a preview of their #Metaverse land asset.Dev also KYCed, low marketcap, this is hidden gem, aped.1Trillion Supply60k+ mCAP Metaverse, 3D Game, P2E, KYCed, Doxxedhttps://t.co/rYgFjzSRXL",Agra. | FREE TAG,wacrkop,False,170,0.070411034,0.055754248,0.07208451,0.035466824,0.046288375
Thu Dec 02 15:39:22 +0000 2021,my layout is so fugly rn but i don't have any good selfies,addi (taylor’s version),gardensgate_,False,215,0.4428815,0.44088268,0.39068246,0.21825749,0.10903153
Thu Dec 02 15:39:22 +0000 2021,VAI SE FUDE NETFLIX MODERN FAMILY NAO,Taís,taiskkkkkk,False,470,0.20647499,0.16876215,0.16257854,0.18128309,0.12005606
Thu Dec 02 15:39:22 +0000 2021,From 100 days To 1 day Remember this love skipper each day your unique stats.  your birthday celebration is not of just one day. I make ton just to show your legacy. Keep shining GOAT #HappyBirthdayMithaliRaj https://t.co/NyUIKWHjJY,Rahull,yalwaysrahull,False,267,0.18956037,0.23375314,0.15141875,0.17191309,0.1576933
Thu Dec 02 15:39:22 +0000 2021,A little busy bt waiting for the rap eagerly ..all the best @imrealasim KING KONG OUT TOMORROW,RAHMANKHAN❤️‍🔥,rahmankhanx,False,99,0.15559885,0.12484257,0.12046817,0.28849205,0.16209522
Thu Dec 02 15:39:22 +0000 2021,"On 18 Dec - when Downing Street staff broke their own Covid rules by boozing it up at a Christmas party - 489 people died of Covid. Their loved ones distraught, cut off, unable to say goodbye to them. I think this is despicable.",Sprite,DeliriousSprite,False,53,0.39071876,0.431804,0.110398844,0.4904491,0.038628858
Thu Dec 02 15:39:22 +0000 2021,@KINGDOM_GFent I'm sooo proud of you  thank you for today! It was really wonderful day and your performance was top-tier  I love you every day ,୭̥⋆*｡ eri 🌸,mujinsbyeol,False,761,0.065483876,0.048903767,0.06972883,0.03789358,0.09619376
Thu Dec 02 15:39:22 +0000 2021,Anti-military Strike of Letpadaungtaung#WarCrimesOfJunta#Dec2Coup #WhatsHappeningInMyanmar https://t.co/2gvJKxc3Eg,Burmese Lady,MeMe56368951,False,357,0.1341189,0.09719422,0.08667567,0.46892646,0.082535736
Thu Dec 02 15:39:22 +0000 2021,I love BOOTH,Hyomen Ego Ψ 表面エゴ (VTuber),Hyomen3,False,62,0.21602745,0.11121765,0.22239225,0.33857477,0.29627723
Thu Dec 02 15:39:22 +0000 2021,"Here's the mom of Ethan Crumbly, the 15-yo who shot and killed a bunch of his classmates with a gun his father had bought on Black Friday...https://t.co/UqNDO7piAl""Michigan Gunman's Parents Had Been Called Into School on Morning of Shooting"" https://t.co/NUfxLNIaqL",ROWofKINGS,ROWofKINGS,False,81,0.2641666,0.14357267,0.0506657,0.69930774,0.07807166
Thu Dec 02 15:39:22 +0000 2021,I was abt to sleep!! Buti na lang,ًeury🌻 |✧VOTE FOR EN– NOW✧|,intu_bw_enha,False,803,0.108765505,0.030130826,0.101418085,0.30895472,0.30532157
Thu Dec 02 15:39:22 +0000 2021,@cz_binance @elonmusk @binance What I wanted would be a #doge because I believe this investment will be more valuable  #DOGEorTesla #Binance @elonmusk @cz_binance,Baracudda,AlirizaDikkaya,False,5,0.1554056,0.14738004,0.17701055,0.21330649,0.17123294
Thu Dec 02 15:39:22 +0000 2021,i guessssssss,Sydney quotes,hetbisexual,False,4,0.09050051,0.05036942,0.09421295,0.1109831,0.15591481
Thu Dec 02 15:39:22 +0000 2021,seokjin but as u scroll down he gets older ; a thread https://t.co/bBM8BZQfhD,_Seokjinnie_,_btsmaknaejin_,False,3440,0.12863517,0.10979065,0.13443156,0.119107336,0.07103285
Thu Dec 02 15:39:22 +0000 2021,White people really think these wild animals is like Timon and Pumba. But be scared of a Black person minding they business,j moneyyy💎,jmonneeeyyy,False,7360,0.66555697,0.6356477,0.43941152,0.2584428,0.17429143
Thu Dec 02 15:39:22 +0000 2021,"Okay, so I think the Ford government has fairly effectively dispelled the myth that Conservatives are good with money.#onpoli #VoteFordOut2022",Clare Hecla,hitaskunk,False,1318,0.081532866,0.09382189,0.046524007,0.06386855,0.038335063
Thu Dec 02 15:39:22 +0000 2021,all jokes aside. i hope all my niggas win,A•1 🎤🎧,A1_XCE,False,667,0.8355208,0.78780687,0.78440535,0.49163204,0.21697511
Thu Dec 02 15:39:22 +0000 2021,I want to break an ass  give me yoursretweet and I write to you privatelysubscribe to my onlyfans 50% discount 3 $ https://t.co/gV3qrs824v https://t.co/5VWtFUW15z,FRM,Alf93430380,False,922,0.73770314,0.46279556,0.78307277,0.46846443,0.8998427
Thu Dec 02 15:39:22 +0000 2021,i am literally concerned about my spanish test tomorrow...,finn 🇩🇪,esc_finn,False,628,0.0632574,0.022840548,0.040861387,0.07322949,0.08142129
Thu Dec 02 15:39:22 +0000 2021,"@PenguinSquad51 @Bringbackthere1 @AMCTalkingDead don't think i can ""worst use"" anything",Tyeoyeowgehe,thshksshkahd,False,107,0.26802638,0.23701602,0.23177049,0.13245414,0.25157252
Thu Dec 02 15:39:23 +0000 2021,Keep complementing me like that I'm gonna fuck the shit out of you,Turkey Toniii 🦃,__toniiitweets,False,328,0.95116484,0.6029342,0.9750864,0.611062,0.94066167
Thu Dec 02 15:39:23 +0000 2021,this got to be the funniest thing i have seen this week  https://t.co/ktRoH0z0OF,ⓡⓔⓨ ⓚⓘⓜ,Kim__rey,False,198,0.10070397,0.0786273,0.07424926,0.073251076,0.09018303
Thu Dec 02 15:39:23 +0000 2021,I KNOW I have followers who will appreciate this. :D,Matthew,CrowsFault,False,586,0.06099908,0.02611636,0.02521813,0.09472629,0.04676791
Thu Dec 02 15:39:23 +0000 2021,My mothers first flight in over 2 years and it's currently a running commentary.. just in case anyone wanted to see windmills in the sea - here you have it... https://t.co/4GDtf0jvcD,han✨,hanevs93,False,1007,0.05064683,0.032561198,0.013010768,0.03520291,0.02008953
Thu Dec 02 15:39:23 +0000 2021,"Dr. Aafia Siddiqui is always in our prayers. May Allah have Mercy on her, may Allah ease her suffering, may Allah give her good health and protect her from illnesses, may Allah hasten her release Aameen.#WeStandWithAafiaI Am Aafia  https://t.co/gYmXHi72Sz",SA Kʜʌŋ,ShareefLyfe,False,432,0.08892028,0.057667885,0.02999049,0.06944417,0.03879567
Thu Dec 02 15:39:23 +0000 2021,I MISSED THE 2ND LIVE WTF KA VLIVE,lex 🎀,haengbokhyj,False,181,0.5876557,0.2960735,0.74576575,0.26175514,0.18718345
Thu Dec 02 15:39:23 +0000 2021,Don't trust blindly trust me u will definitely get blind,Sidnazzlife,sidnazzlife,False,16,0.43401095,0.3619419,0.2046935,0.39353958,0.10590825
Thu Dec 02 15:39:23 +0000 2021,@disclosetv Will they have to wear a triangle on their chest and be put into camps? I thought #Germany would be the first to have learned something from history and the Nuremberg Trials. I guess not.,ワング 💫,wangubaagu,False,353,0.21755871,0.20608641,0.12869695,0.19541675,0.1825339
Thu Dec 02 15:39:23 +0000 2021,This feels like an AI deepfake attempt at designing a car.,Michael Klotz,Mike_M_Klotz,False,585,0.09500734,0.058527317,0.0737418,0.14062084,0.09169853
Thu Dec 02 15:39:23 +0000 2021,"Nationals beat the Astros in 2019 World Series, followed by a pandemic.Braves beat the Astros in 2021 World Series, followed by a lockout.Lesson: Let the Astros win the World Series and stuff like this won't happen.",chill bro,MadddBro,False,9,0.117353916,0.08096512,0.04508921,0.49222544,0.04516644
Thu Dec 02 15:39:23 +0000 2021,Nothing is sexier that someone wanting you in their life as much as you want them to be a part of yours ,Pavani varshitha kottem,PKottem,False,158,0.50819474,0.27385926,0.3103978,0.3352594,0.7407407
Thu Dec 02 15:39:23 +0000 2021,"That's a good girl, I'll take care of it",mike.louis,mikelou68605261,False,71,0.18312153,0.07440737,0.15958044,0.19156319,0.3298273
Thu Dec 02 15:39:23 +0000 2021,I'm thinkin different,993 TURBO,lillamb_yb,False,1688,0.03919811,0.013304815,0.029694056,0.05206485,0.047215894
Thu Dec 02 15:39:23 +0000 2021,@ENHYPEN_members love u the most,♡⃝ 𝚗𝚘𝚘✹;,army_nokkook,False,859,0.0648346,0.032718625,0.074456215,0.07319746,0.11908083
Thu Dec 02 15:39:23 +0000 2021,"In order to behave and live like God, #God has given us a set of celestial souls: five in our breast and one lies in our head (the Third Eye).When the [soul in the head] is awakened and enlightened, then we are able to see God| Sufi Master Younus AlGohar #Sufism #wednesdaythought https://t.co/vMIrDQErQ7",Aneeza batool,aneezabatool25,False,3831,0.188453,0.18005674,0.08025137,0.29387057,0.20572723
Thu Dec 02 15:39:23 +0000 2021,Allow me to send my special thanks to my Ahmara brothers and sisters who stood by Afarwatch and #Afar during this difficult times by reaching out to me directly asking how can we help Afar? There has been an unbelievable reaching out and support to Afar.I am forever indebted,Ethio360,ethio360,False,831,0.10856673,0.08193967,0.07586684,0.16002513,0.123792954
Thu Dec 02 15:39:23 +0000 2021,New music dropping this week:Polo G - Hall Of Fame 2.0 (album)Lil Tjay - Christmas In A CellARRESTED DEVELOPMENT - for the FKN love (album) https://t.co/v5y9eN95x6 NBA Youngboy &amp; Birdman - From The Bayou (tape)Berner - Gotti (album)EST Gee - BTLOD Part 2 (album),Life Music Promo,LifeMusicPrmo,False,350,0.051264107,0.02457191,0.07410044,0.060546305,0.060336415
